33796
65990,65991
43576,43663
16943,16929
41974,41973
14310,14311
14317,14330
8997,8992
37399,37401
19194,19251
33262,33258
39117,39118
32273,32289
40180,40181
62791,62788
8635,8633
8832,8829
11288,11272
10915,34732
11056,11055
13745,13744
14847,14867
16671,16672
17302,17304
19419,19420
20423,20430
22462,22480
23049,23043
32168,32167
32361,32360
33110,33113
34432,64092
35272,35406
48864,48865
65024,65028
65303,65257
65129,65144
67699,67700
68013,68021
68231,68233
16913,16929
41971,41973
32289,32304
62606,53943
8635,8634
8830,8829
11271,11272
11056,11052
14847,14863
20428,20430
65303,65248
53989,66278
8633,8634
65320,65318
60647,64729
65257,65226
64289,60757
65248,65252
45937,66612
65226,65248
64374,64421
65248,65226
27743,26893
65226,65244
28066,12659
65320,65322
57314,57283
65224,65320
64289,60453
65224,65318
53791,31934
65252,65224
65322,65318
26933,26792
65224,65248
65318,65268
61220,45535
57260,57286
60454,63232
63794,45535
57260,57255
61133,56182
27762,27719
60454,63177
60724,30042
27762,27518
63643,30288
60724,30069
63652,60638
30762,64791
45455,65847
63643,30069
63078,56182
27772,42165
56065,56064
50527,50764
26898,26886
60578,60647
60725,61102
30043,65701
56039,56182
63086,45654
56072,56182
60759,60647
60759,40334
57234,30359
38157,38154
59523,56173
30762,64247
28118,42165
53941,53962
60452,62777
31090,30733
54313,30279
27510,56182
62593,56182
57328,57252
63096,63097
56083,56167
53920,53988
31055,30994
62798,45535
62798,30275
57258,56182
59959,60454
46050,67275
66605,53793
59959,30277
57258,46049
57258,45891
57258,45683
57258,30280
53990,66016
45629,64290
56248,30042
59996,60757
56754,56038
63993,30042
63150,30043
56244,56243
28122,56182
28001,45895
45810,45813
55623,60757
63676,60687
56204,56141
58370,60430
57253,57286
63570,30334
60454,62722
56206,56484
56206,55493
27770,46049
57339,57333
57339,57330
59945,60422
64655,30334
61144,60638
60744,60459
45535,63744
61144,60452
61118,45535
63707,45535
45633,64588
61245,33540
56182,65560
60682,60613
57253,57251
60682,60454
53354,45768
57253,56182
57253,56103
57253,46030
57253,45894
57253,30280
59469,45654
63351,60430
63351,45646
63351,30349
63351,60756
63460,56032
65945,30282
28374,30657
55319,60454
28162,45765
60704,60705
57325,30069
28034,56182
28034,27934
28034,45895
28034,42165
26924,56182
60704,60701
60704,60675
60704,46049
66605,66600
60704,30040
57251,57315
59981,60454
57350,57294
56182,64337
57350,64374
27441,46049
59981,30704
59981,30656
45635,66670
59981,27934
57251,57294
61135,56172
61135,55469
57251,57286
57251,57283
57251,57280
57251,57276
54341,30704
61134,30043
55514,53793
56085,56168
57340,57294
31064,31045
63641,53988
47361,47365
60694,60637
50524,38612
57320,57286
60754,60452
61136,56182
61136,56094
60694,60757
57293,65369
60513,30762
60740,60617
62237,45929
62237,45768
57293,57495
57293,57471
57293,57294
57293,57256
45717,64577
57293,57250
66617,45768
61496,60605
55981,30069
59943,53870
60652,64961
60725,60624
51204,60454
67318,45461
59957,59956
63769,60638
59957,60454
60725,30762
60725,30334
60725,30040
66224,66223
57256,60677
66223,66221
57256,57250
55367,45940
60580,60421
45751,32080
28121,56182
28121,55992
56182,64006
56182,63986
63769,60613
28121,28255
56043,56038
26900,26884
26900,26797
64417,64374
60504,60756
57324,57622
55364,45601
53989,66214
57324,57286
57324,30700
63743,60638
56009,56034
63090,45682
56182,63976
63090,45654
64364,30279
31089,30733
27740,45107
27740,42165
31019,31017
64374,64413
31019,30994
60510,60454
60510,46049
51195,45716
56182,63865
57338,57288
57338,57287
57338,57286
30583,46049
30583,30629
60751,60454
60751,60757
63175,63176
63175,30266
56229,56208
26984,56182
53825,53870
39317,56168
27508,56182
53956,53892
46504,45646
45732,55473
60638,61791
53956,53881
43001,42999
53793,66600
63217,57187
66597,66600
27508,27777
63217,57169
63217,31282
50960,30722
53973,45919
56147,56168
56006,46819
56147,56103
45732,45766
56006,30314
63215,60605
63215,43230
31220,31221
31220,30733
53877,53990
60712,60629
56025,30042
66266,45941
63784,60647
54859,46050
27522,27249
53877,53882
56103,64000
27522,56182
63784,60700
63784,30329
63784,63782
58320,60705
45667,60421
55976,56103
66572,45936
60482,60705
60482,30040
60582,60597
57196,60757
60582,47203
57760,60661
48079,30334
27519,56182
61228,60638
56019,56175
64374,64412
50523,45641
60712,61077
27519,27501
59956,60638
59956,60454
63326,30069
61265,45535
53853,30762
61265,60013
61265,46051
30983,31076
57232,57298
53964,53895
51110,51111
53964,53884
32048,60430
56217,56182
56217,56038
57184,56169
57184,49652
57184,45895
53231,30055
64374,64411
66266,66265
63645,30184
63645,30043
57203,60597
62688,39490
54314,57294
53693,30072
50348,46049
62686,62663
61126,56182
64374,64408
57272,57309
57272,57237
31074,30727
66266,66233
62683,45535
62683,45568
57347,57337
63782,60647
46078,30584
51440,63176
63839,56527
63084,45937
63084,45680
45990,30165
62055,30656
30279,64360
56779,30160
53793,66591
53324,30723
56074,56168
45893,64283
62806,45571
62806,30047
50521,45936
57347,60652
55508,56182
57347,57283
55508,53793
57347,57354
30337,46021
30337,30279
30766,30762
55524,57283
64606,30762
61226,56038
53892,67328
53833,30280
61226,30762
30596,64820
57658,30228
60525,60605
62317,30279
62317,45535
53824,60652
30205,30279
21060,21056
62315,46050
62315,45892
48328,31063
48328,31005
48328,30736
57333,57286
27778,56182
62312,30319
62312,50208
61102,30762
53799,53943
60502,60570
46100,45535
60502,60454
48289,60429
59611,30603
62427,56168
62427,30347
63179,46049
53840,53911
63179,45454
63179,60430
30620,30642
53801,53988
27911,27501
60018,53990
57233,57294
57233,46030
60017,55493
27911,27518
27911,56182
27911,28021
27911,28014
27911,27506
27911,27494
27911,25819
27739,27523
60717,60430
45886,66139
60717,60537
60717,60453
53940,53990
53940,53932
53940,53909
60642,60629
60642,60605
39558,32049
64374,51207
60642,60454
60642,40439
45877,30280
39558,29094
45877,30279
64374,64398
27741,28021
27741,27927
27741,25819
60010,60757
60652,64955
55434,53793
61232,60454
61232,60597
61232,46038
61232,36424
57221,60454
45688,45678
45936,66557
62585,60757
8584,8572
62585,60602
62585,60459
53335,60757
53364,39397
49634,49652
56058,57283
53880,53990
53880,53892
32050,30686
32050,29094
60622,60648
56058,57280
60756,64597
58339,60430
57333,57643
56058,57248
58339,58371
58339,58362
58339,58361
58339,49652
58326,46049
53350,43649
30505,30704
62615,45535
57316,53790
57333,57318
62615,30224
62615,30043
60684,60718
63337,57278
60684,60687
45512,45654
57316,57287
53236,45939
54385,60430
57316,57294
57316,57187
54385,45514
30767,60430
60684,60663
60684,60430
60684,38612
27934,66474
60684,37595
30733,64015
60684,30691
60684,30626
56696,56182
64368,64374
56696,56103
57195,53793
64368,56184
64368,51207
51918,56182
64374,64397
60712,60757
60712,60714
66265,45941
60712,60711
60712,60607
60712,42996
60712,30122
57333,57281
57333,57244
57333,57216
57333,57200
57333,57199
57333,25424
30510,30728
62701,45535
32047,32054
30606,30656
45855,64374
32047,32053
53551,52416
53891,66555
32047,29094
53878,53990
53878,53892
62665,45894
53793,64319
62665,45882
59644,30762
56219,56160
60741,61111
30040,62791
53990,66009
27925,56182
53896,53892
58408,58410
63840,56182
60690,57187
49336,45819
49336,45514
60741,60756
60741,60430
60741,59674
56219,56140
56219,56139
60601,60647
60601,60624
60601,60454
59545,60756
60690,60652
45886,66133
60755,60605
59545,59565
65945,45895
59545,43042
59545,30349
59545,53793
45670,46027
60570,60605
60570,60550
57300,57353
56016,56038
56016,46049
45688,45654
45688,43655
60529,60452
60755,60690
60705,30072
62708,60551
60529,55991
40964,55493
62708,62707
62614,57309
62614,55493
57300,57283
57300,57281
57300,57280
57300,57264
57300,45177
63061,60661
60530,60756
46030,63193
63061,57319
63061,53990
66265,66233
63061,53917
63061,53915
63061,53909
27739,27494
60690,56182
45734,45940
60690,57247
60705,30149
45734,45890
29236,30596
45490,45654
60600,60647
47357,60633
60600,60624
60600,60463
60600,59033
60600,55432
60600,55416
60600,45978
45986,30277
50013,53891
50526,50764
50526,45770
50526,45720
47357,29580
57319,57286
52220,51158
59559,53793
61263,60757
60695,60527
57298,57631
54279,40439
60458,60756
24976,60661
56241,56113
63114,45654
53966,56168
38407,60633
53966,30285
53966,30279
53966,30274
61263,60669
56241,56038
56241,38612
60705,62663
55384,30270
60622,60454
57312,57565
60622,60638
52240,30279
61263,60465
60622,46044
60622,46021
60622,45926
56088,56182
57229,57298
61263,60461
45941,66233
61263,60455
57618,57296
61263,30227
61263,30225
56088,56172
56088,56035
56235,60757
53891,64575
60458,60736
57713,30040
57229,57171
60458,60729
60705,60719
56763,56233
57618,57298
60755,60652
60705,60675
60755,57312
53347,45807
53347,45633
60755,60629
60755,57310
60755,57308
60755,57187
60755,56092
60755,45963
60705,60711
31043,30994
50499,50764
63640,55493
46012,46018
46012,45977
46012,45805
58284,47359
58284,30048
60695,60699
60705,30277
60695,60464
60442,60656
60442,60613
63640,63642
56099,56168
60705,60693
60690,57283
59590,30762
60705,30171
60695,38700
53350,57215
56086,56129
60695,38661
60695,38632
60695,38612
60695,30184
60695,30043
60705,30040
51648,30228
60442,60454
60442,60452
60442,45895
60705,60661
60705,60652
60705,60647
60705,60629
60705,60507
60705,60459
60705,56037
60705,30187
60705,56034
60705,46049
60705,30762
60705,30746
60705,30478
60705,30325
60705,30266
60705,30155
60705,30145
31043,31124
57318,57640
53350,53870
54132,60421
53350,30317
30341,30042
31043,31101
57318,57319
57318,57187
59557,53793
57319,60454
57319,57640
45455,64838
54388,45923
57319,53990
31212,31002
57319,53917
57319,53915
57319,53909
27774,30728
57298,57528
27774,30656
60465,30069
60458,60693
57312,57556
60458,60685
31043,31076
59590,30723
60760,60647
57330,57312
31043,31068
59590,30594
57330,57289
57330,57283
57330,57313
60458,60680
21369,45940
60458,60679
59619,30334
54132,45535
45967,46011
57188,56103
31043,31048
31043,31046
53965,53923
60458,60678
53965,53895
53965,53951
21060,21048
30979,31045
60458,60675
30979,31017
60690,57259
31043,31045
31043,31034
56036,60689
60632,60679
57309,57242
57317,57295
31043,30735
31043,31017
31043,30733
31043,30715
31043,31004
31043,30979
31043,30654
31043,30576
31043,30557
31043,30527
31043,30473
31043,29641
31043,29615
64328,53891
60690,57257
31275,60633
60458,60674
61119,53279
57309,57286
57313,57312
53926,66409
61119,45720
56015,56168
64374,64396
56015,56038
56015,30347
64374,64395
56015,56037
56036,56035
30584,31045
56036,30293
34283,34277
45895,64425
56036,30278
57309,57313
31057,38612
57309,57312
38407,60430
54132,45951
31057,31063
54132,45886
54132,45642
60687,60635
55658,56168
57309,57238
57309,57307
55386,60459
57309,56173
57309,56105
57309,55493
31057,30728
60652,64936
60475,60455
31057,30724
31057,30657
31057,30648
60458,60673
45914,45883
38768,57294
64374,64394
54301,60756
64374,64392
54301,60593
64374,64390
60458,60663
60575,60757
60475,46031
60575,60652
60575,60629
60575,60605
64374,64384
30212,30184
60475,57276
60475,46030
60475,60757
60475,60652
60475,60452
64374,64375
64374,64372
25002,56178
30979,30733
64374,62610
64374,57294
64374,57291
64374,57289
64374,57262
52070,57242
64374,57259
30979,30473
64374,57257
64374,57249
64374,51241
64374,51177
64374,51171
64374,51156
64374,51154
64374,51105
64374,51104
64374,46049
64374,46040
64374,45904
64374,45883
64374,45470
25822,64374
27739,56182
23959,64374
27739,28025
27739,27934
27739,27734
27739,27726
27739,27719
38612,64666
27739,27506
62432,62434
27739,27505
27739,25819
27683,56182
27781,27839
51104,51105
60458,60661
27103,42165
27103,30728
27103,30701
45967,45993
53926,54221
60458,60660
59714,59716
60458,60656
60422,45859
55386,60434
57188,45535
55386,30228
62325,30184
55386,30225
55386,30056
57188,55980
57188,53954
57188,53946
57188,53790
57188,45575
52928,43085
57169,60605
60644,61803
57169,57243
57169,57187
61138,61132
50670,45717
60458,60652
53712,30279
59714,46772
45641,46009
59714,45654
60458,60648
60458,60637
60163,30069
61130,61125
61130,56182
60458,60636
53926,53938
53821,57351
55507,60638
45967,45717
55507,60454
45967,45716
55507,46041
60458,60635
53326,53793
53926,53283
61138,61129
53926,47680
61138,61128
53926,46049
61138,61125
61138,60426
31275,60629
61138,56208
61138,56182
61138,56139
60458,60624
53830,55493
31275,60430
53926,46040
63097,30344
53926,46019
53926,45912
53926,45899
53926,38309
53830,53990
60700,60647
45672,46347
60680,61221
45916,60757
60540,60638
60540,60421
60540,30266
21357,53343
60597,60757
60458,60621
60458,60599
60760,46032
53891,64335
60458,60594
62243,53960
60458,60584
60458,60566
60458,60554
60458,60463
62243,51940
60458,60459
62243,45987
62243,45741
62243,45736
62243,45735
62243,45692
62243,45635
62243,45468
45672,45687
45672,45664
45672,45654
45672,45496
60690,57243
45502,45641
60458,60456
63232,60454
59518,60757
61243,60454
61243,45635
46043,60638
60458,60447
60458,45497
60458,60434
60458,60430
60458,60429
30584,30704
60458,59878
60458,59877
60458,59465
60458,57176
51699,30762
60458,47589
60458,47385
60458,46771
60458,46049
60458,46021
60458,46009
60458,45997
60458,45933
60458,45930
60458,45891
60458,45879
60458,45868
60458,45769
60458,45752
60458,45707
60458,45630
60458,41193
45740,66283
60458,30710
60458,30282
60458,30279
60458,30228
60458,30181
60458,30177
60458,30165
60458,30056
60632,60652
46481,45878
53891,53793
60632,60628
60690,57278
60690,57176
30584,30475
63547,56233
60690,57215
60632,60609
60632,60430
30584,29733
20359,60624
46481,30334
60632,60421
21060,21040
60632,60420
60632,45839
60632,45769
60632,45761
60632,45675
60632,38596
21060,21022
21060,21021
21009,21060
63097,55493
60555,60736
60555,60455
60555,60453
56213,56182
56213,56038
56213,46049
60690,56168
20359,60620
20359,45832
20359,20389
56790,56103
27452,56182
60690,57249
48025,60638
45715,45886
60690,15778
27487,56182
48264,60430
27487,27736
27487,27523
27487,27518
27487,27501
60690,60757
60690,60689
60690,60675
45715,45883
60690,60648
45715,45767
45715,45720
45715,45690
60690,57282
60673,60607
60690,60629
60690,60621
60690,60638
60690,60613
60690,60605
60690,60603
60690,60602
60690,60576
60690,60468
60690,60467
60690,60465
60690,60462
60690,60444
60690,57354
30184,65403
60690,60421
60690,57353
60690,53889
60690,60430
60690,60425
60690,57310
60690,57266
60690,57248
60690,57172
60690,56231
60690,56167
60690,56092
60690,56038
60690,55523
60690,46053
60690,42473
60690,37362
60690,30278
57255,57332
31172,31085
60706,60757
60687,61052
20321,20323
57337,57336
30401,30722
63786,52558
27950,30728
56228,56713
30554,30762
57255,57294
59707,45650
40921,45890
53928,53943
57255,57292
60726,56035
57255,57288
31992,60430
57255,57286
57255,57283
57255,57277
50300,45857
57255,57247
57255,57245
57255,57187
57255,57186
57255,57185
57255,45320
53334,30334
61128,56182
60673,61026
61128,56215
45641,45936
38892,29641
59480,56182
59707,45461
60726,60652
59707,45768
59707,45643
59707,45635
63158,63176
47223,45781
47204,60421
63158,60430
63158,56182
63158,45648
62395,46049
59931,46040
57171,60689
60726,60629
60726,60486
60726,60613
60726,60597
60726,60517
60726,60497
66229,45941
60726,60425
31117,30733
60706,60707
30663,31021
45941,66232
53821,55493
57315,57294
55439,45568
45641,45885
55439,45535
55381,45716
30663,30654
30663,30723
59599,30334
45641,45685
45641,38659
45641,30334
45641,30277
63089,45654
63089,45631
63089,45505
63079,45886
57315,57286
57315,57281
57315,57303
57315,57297
57315,57280
57315,57269
63085,29094
63085,59716
63085,53986
45519,46049
63079,45936
63079,45630
63079,29094
41757,56172
53821,53991
61800,60644
53951,53963
57267,57312
60706,60675
60706,60648
46043,60607
57267,57280
57267,50764
59931,60462
60687,60675
45460,30047
60687,60647
60706,60647
60685,60680
60507,60629
53906,53988
60687,60629
60507,30040
60465,56033
52281,30279
51180,60638
60687,30349
60687,60756
60687,60637
60687,60576
60687,60557
60687,60543
60687,60490
60687,60453
60687,51296
53821,45654
53821,45650
53821,31490
53821,30279
56001,40439
57326,57298
60658,60618
52702,52701
55429,60465
60685,60597
30662,30596
52106,30596
55999,30069
57326,57297
57326,57286
57326,57281
45600,45535
51180,60599
46043,60455
53951,53923
46043,60454
31218,30072
46043,60452
47605,45880
38682,60709
56000,56182
55999,56038
53951,53908
53951,53895
53951,53888
53951,53861
50288,60452
53932,53881
45540,45819
62619,62620
63774,46049
37595,60459
38643,45819
60488,60723
45340,27934
50361,50360
46965,45682
60488,60424
55429,56111
63098,56103
45489,45654
59531,57296
59531,45514
51893,56168
63646,56168
63646,56167
63098,45951
63646,56038
50484,50764
37038,37040
52485,30042
60721,60425
50652,60757
60721,51895
56560,30626
60721,60757
53943,66198
60721,30283
40400,60454
54308,53793
50651,60459
57171,60688
59931,60454
48321,30334
57752,60661
57171,60652
53726,60647
57171,57298
53797,53943
57171,57294
57171,57286
57171,57280
53726,30334
63634,30334
57171,57276
57171,57247
57171,57187
57171,57185
57171,54316
46347,48491
57171,30279
57171,30061
45779,45819
46002,57281
63634,56182
49884,45788
63634,56177
63634,30042
53228,30723
59075,60421
52220,51111
43948,45819
57779,57824
34120,56182
60728,60430
62714,56032
45720,67314
57298,57523
55326,56073
62714,30069
2447,53990
50764,45892
43948,45514
60624,60723
53277,45632
60728,46049
52545,30762
46750,45717
60758,60757
52220,30280
56157,56208
52220,45883
52220,45535
52220,30282
62121,60550
59931,60430
59931,59937
57265,57294
55362,40919
27523,56182
30664,30657
59931,53900
62246,50490
27523,27736
59931,53891
59931,53875
59931,53842
59931,53367
59931,50253
59931,46816
59931,46814
59931,46038
59931,45935
60597,47385
30664,38612
59947,45928
60710,64653
55673,30069
63081,53986
41882,45535
41882,30686
53891,64326
56503,30277
60483,60702
60014,60015
60014,50208
51180,60454
51180,51207
59947,45890
59947,45535
57337,57283
60681,60757
27523,27521
51893,30762
60760,60675
57337,57282
51180,45895
51180,30282
51180,30280
51180,30279
30946,30994
60681,60718
51893,30280
51893,30279
60681,60638
60681,60629
60681,60606
60681,46148
60681,36424
60706,30040
50350,55493
55404,60605
61103,30762
55404,60594
55404,53349
60706,30187
46652,45690
57337,57279
60483,60661
60483,59323
60483,30040
57337,57275
57337,57235
57337,57198
57337,57176
57337,56233
57337,42165
49705,60430
49705,58348
60519,60757
60706,30326
60706,45535
60706,60638
60706,60629
63081,29094
60706,60624
27523,27518
60706,60606
24992,56178
13693,56182
60706,30177
60706,60571
56233,63546
60706,60554
60706,60466
60706,59640
60706,30181
60706,55357
60706,51896
60706,51895
60706,30762
60706,30746
60706,30361
60706,30179
60706,30069
60706,30048
60706,30165
60706,30155
51939,46049
30712,31048
53961,53989
61074,60605
45151,45675
61074,60661
62707,62709
30712,31005
60710,62659
61583,60638
62707,60709
62109,30762
37630,60756
62707,60551
62707,30069
60573,60421
31008,30657
